Electricity demand Colombia 2013 [MW],Electricity demand Colombia 2015 [MW],Electricity demand Colombia 2014 [MW],Electricity demand Colombia 2016 [MW],Electricity demand Colombia 2012 [MW],Daily natural water inflows time series 2010 [GW],Daily natural water inflows time series 2009 [GW],Daily natural water inflows time series 2014 [GW],Daily natural water inflows time series 2012 [GW],Daily natural water inflows time series 2016 [GW],Daily natural water inflows time series 2007 [GW],Table 1, Installed capacity in Colombia 2006-2016,Daily natural water inflows time series 2011 [GW],Daily natural water inflows time series 2006 [GW],Daily natural water inflows time series 2015 [GW],Hourly average hydropower generation ENSO-NINO [MW],Hourly hydropower generation 2014 [MW],Daily natural water inflows time series 2013 [GW],Daily natural water inflows time series 2008 [GW],Hourly average hydropower generation ENSO-NINA [MW],3, Wind_generation_Colombia2014 - Installed cap, 19,5 MW,6, Wind_generation_ENSO-NINO,5, Solar_generation_ENSO- NINA,2, Estimated Wind generation - Installed cap, 658 MW,1, Estimated Solar PV generation - Installed cap, 520 MW,4, Solar_generation_ENSO-NINO,7, Wind_generation_ENSO-NINA,ExportsTotal 2012 MW,ExportsTotal 2016 MW,ImportsTotal 2015 MW,ExportsTotal 2014 MW,ImportsTotal 2013 MW,ExportsTotal 2013 MW,ImportsTotal 2012 MW,ImportsTotal 2016 MW,ExportsTotal 2015 MW,ImportsTotal 2014 MW
8043.0,6978.73,7949.83202,8239.01,7651.0,,,,,,,,,,,,3260.935,6775.38314,,,6077.05764,2.38856,,,,225.2,,119.6,,46.89,,,176.02,,,90.81,,84.55,,144.94,0.03,0.0,311.03,0.0,281.23,0.0,2.16,0.06,0.0
8278.0,7237.16,8190.44425,8585.17,7890.0,,,,,,,,,,,,3395.949,7015.65974,,,6301.31694,3.45636,,,,240.15,,120.44,,53.2,,,217.92,,,179.84,,99.9,,123.63,0.03,0.0,318.26,0.0,268.69,0.0,0.63,1.46,0.0
8214.0,7385.34,8398.65324,8778.43,8195.0,,,,,,,,,,,,3550.883,7223.3899,,,6411.5255,7.62746,,,,259.52,,217.6,,62.62,,,289.31,,,244.13,,173.13,,123.9,0.0,0.0,338.71,0.0,79.91,0.0,1.01,0.63,0.0
8053.0,7398.85,8289.55749,8666.19,8035.0,,,,,,,,,,,,3506.33,7111.55632,,,6293.38337,8.95763,,,,270.83,,218.02,,75.61,,,316.53,,,315.06,,116.6,,119.95,0.03,0.0,341.55,0.0,79.53,0.0,0.57,0.64,0.0
7972.0,7327.57,8093.71098,8681.01,8019.0,,,,,,,,,,,,3414.22,6926.40522,,,6211.81818,10.41288,,,,294.11,,187.29,,139.39,,,302.5,,,321.21,,167.57,,121.48,0.03,0.0,339.92,0.0,82.79,0.0,0.0,0.86,0.0
8032.0,7198.46,7960.57247,8782.31,8134.0,,,,,,,,,,,,3279.482,6783.47874,,,6181.108285,11.69792,,,,352.96,,244.77,,216.04,,,313.42,,,305.7,,131.15,,121.51,0.0,0.0,339.82,0.0,80.75,0.0,0.0,2.56,0.0
8043.0,7117.78,7878.7272,8753.57,8119.0,,,,,,,,,,,,3181.604,6697.64553,,,6149.543535,13.88754,,,,391.59,,275.48,,293.23,,,267.69,,,210.41,,162.79,,120.58,0.03,0.0,340.27,0.0,96.49,0.0,0.0,3.62,0.0
8195.0,6991.48,7712.07955,8578.25,8044.0,,,,,,,,,,,,3080.575,6532.48904,,,6148.65105,13.49147,,,,381.88,,149.74,,294.13,,,228.54,,,196.28,,140.05,,116.29,0.06,0.0,340.44,0.0,260.92,0.0,1.39,0.06,0.0
8298.0,7284.61,7859.53071,8449.83,8188.0,,,,,,,,,,,,3408.056,6668.82921,,,6283.182465,10.79095,,,,356.06,,101.29,,310.61,,,139.67,,,154.38,,69.09,,181.58,0.09,0.0,291.83,0.0,227.37,0.0,2.39,1.56,0.0
9093.0,8406.28,8889.30349,9362.57,9256.0,,,,,,,,,,,,4678.609,7698.10829,,,7262.09108,8.33609,,,,361.33,,34.47,,335.96,,,52.98,,,49.86,,61.24,,205.23,0.34,0.0,234.99,0.0,117.2,0.0,0.32,0.38,0.0
9045.0,8576.45,8939.15264,9297.0,9290.0,,,,,,,,,,,,4834.652,7700.12804,,,7217.81162,8.94715,,,,333.89,,0.0,,326.4,,,0.0,,,0.0,,57.76,,209.17,0.12,0.0,229.96,0.0,82.3,0.0,0.65,1.7,0.0
8738.0,8398.71,8651.88224,9063.4,8922.0,,,,,,,,,,,,4660.459,7412.27143,,,6902.156005,5.59829,,,,271.26,,0.0,,317.11,,,0.0,,,0.0,,62.39,,205.74,0.09,0.0,229.09,0.0,132.56,0.0,2.15,0.17,0.0
8308.0,8172.42,8269.51532,8636.29,8105.0,,,,,,,,,,,,4290.383,7024.50146,,,6580.036815,4.9492,,,,237.18,,0.0,,306.74,,,0.0,,,0.0,,47.69,,198.33,0.12,0.0,231.38,0.0,197.96,0.0,1.77,1.91,0.0
7581.0,7658.3,7783.47599,7902.56,7305.0,,,,,,,,,,,,3604.7,6531.7472,,,5932.686495,4.78259,,,,245.05,,0.0,,257.98,,,0.0,,,0.0,,26.61,,183.96,0.09,0.0,300.33,0.0,221.91,0.0,2.13,0.12,0.0
6975.0,7037.2,7192.53753,7136.6,6341.0,,,,,,,,,,,,2960.099,5968.07016,,,5029.130655,5.02191,,,,231.85,,0.0,,210.67,,,0.0,,,0.0,,24.96,,30.1,0.12,0.0,304.48,0.0,241.02,0.0,3.43,0.96,0.0
6446.0,6471.71,6566.75691,6636.64,5803.0,,,,,,,,,,,,2787.042,5401.40742,,,4565.053125,4.47399,,,,231.78,,0.0,,167.55,,,0.0,,,0.0,,19.53,,1.52,0.09,0.0,183.72,0.0,285.78,0.0,1.81,0.12,0.0
6166.0,6276.89,6221.52797,6380.84,5535.0,,,,,,,,,,,,2606.497,5266.23127,,,4387.305775,3.31173,,,,224.77,,0.0,,146.98,,,0.0,,,0.0,,21.53,,1.08,0.09,0.0,173.58,0.0,300.68,0.0,2.74,0.09,0.0
5992.0,5926.02,5986.01361,6220.36,5420.0,,,,,,,,,,,,2371.776,5010.01282,,,4337.361655,3.04371,,,,230.06,,0.0,,127.68,,,0.0,,,0.0,,14.74,,1.6,0.09,0.0,175.0,0.0,301.83,0.0,1.94,0.09,0.0
5890.0,5871.92,5837.19713,6178.71,5389.0,,,,,,,,,,,,2392.854,4821.71129,,,4345.146275,3.08181,,,,214.1,,0.0,,111.09,,,0.0,,,0.0,,34.87,,1.65,0.09,0.0,169.43,0.0,283.92,0.0,2.18,0.09,0.0
5936.0,6056.82,5676.84789,6342.92,5555.0,,,,,,,,,,,,2571.672,4656.12678,,,4526.24664,2.33493,,,,206.44,,0.0,,94.22,,,0.0,,,0.0,,21.07,,1.76,0.12,0.0,129.8,0.0,247.89,0.0,1.36,0.09,0.0
6097.0,6402.08,5706.35383,6587.0,5936.0,,,,,,,,,,,,2917.069,4656.56981,,,4903.159615,4.59992,,,,234.38,,0.0,,78.82,,,0.0,,,0.0,,18.22,,2.55,0.12,0.0,80.96,0.0,248.18,0.0,0.0,0.09,0.0
6082.0,6614.06,5486.54452,6791.04,6215.0,,,,,,,,,,,,3183.546,4409.8551,,,5096.438845,6.05484,,,,216.36,,0.0,,65.28,,,0.0,,,0.0,,6.18,,1.15,0.06,0.0,0.1,0.0,199.24,0.0,3.89,0.75,2.04
6583.0,7259.88,5834.56655,7364.68,6731.0,,,,,,,,,,,,3792.547,4670.65269,,,5513.42905,7.75197,,,,244.74,,0.0,,57.53,,,0.01,,,0.0,,13.62,,2.72,0.03,0.0,1.19,0.0,206.04,0.0,0.0,1.03,0.0
7214.0,7905.17,6324.66854,7911.87,7285.0,,,,,,,,,,,,4355.089,5141.21132,,,5973.81746,6.42775,,,,263.94,,59.49,,56.38,,,53.09,,,58.93,,22.01,,62.45,0.15,0.0,53.31,0.0,251.86,0.0,0.0,1.04,0.0
7554.0,8368.96,6709.11835,8225.02,7552.0,,,,,,,,,,,,4720.029,5508.87608,,,6295.779775,7.99898,,,,254.83,,146.15,,64.12,,,124.59,,,130.13,,76.66,,122.6,0.03,0.0,147.46,0.0,249.03,0.0,0.0,0.65,0.0
7654.0,8704.13,6965.79748,8432.63,7803.0,,,,,,,,,,,,4933.777,5857.57698,,,6432.343855,10.3551,,,,243.86,,154.67,,58.88,,,214.21,,,191.59,,91.69,,108.4,0.0,0.0,173.41,0.0,136.11,0.0,1.96,1.02,0.0
7770.0,8964.14,7118.89449,8675.35,8103.0,,,,,,,,,,,,5115.217,6012.7455,,,6585.9262,11.35,,,,304.27,,229.09,,57.75,,,285.13,,,270.75,,77.64,,130.8,0.03,0.0,146.36,0.0,151.63,0.0,2.8,0.95,0.0
7674.0,8793.26,7156.86685,8499.19,7962.0,,,,,,,,,,,,4943.916,6050.68383,,,6411.777415,12.40975,,,,386.2,,258.97,,60.5,,,317.96,,,284.89,,120.25,,132.21,0.03,0.0,157.53,0.0,158.64,0.0,1.09,1.04,0.0
7479.0,8759.39,7060.84295,8473.21,7940.0,,,,,,,,,,,,4763.292,5951.35554,,,6246.067255,11.97696,,,,363.65,,246.96,,150.73,,,291.87,,,285.64,,135.34,,135.51,0.03,0.0,161.43,0.0,160.33,0.0,0.0,0.7,0.0
7327.0,8900.09,6916.6295,8581.16,8047.0,,,,,,,,,,,,4803.204,5775.15833,,,6251.568745,12.97417,,,,388.12,,219.7,,255.44,,,245.6,,,243.2,,171.85,,134.76,0.03,0.0,125.36,0.0,161.63,0.0,0.0,0.78,0.0
7216.0,8858.42,6823.47814,8606.62,8021.0,,,,,,,,,,,,4758.58,5683.5039,,,6225.355275,11.17359,,,,398.95,,239.3,,355.45,,,234.52,,,231.48,,175.04,,132.26,0.03,0.0,115.52,0.0,160.82,0.0,1.07,0.63,0.0
7131.0,8681.67,6764.99186,8452.49,7929.0,,,,,,,,,,,,4630.553,5560.93464,,,6191.79095,10.53222,,,,358.83,,146.01,,321.5,,,193.97,,,197.42,,180.95,,129.11,0.06,0.0,116.06,0.0,161.1,0.0,2.09,0.54,0.0
7312.0,8563.3,6940.12207,8450.18,8051.0,,,,,,,,,,,,4612.775,5633.89428,,,6213.740395,9.62689,,,,355.35,,120.58,,321.82,,,153.6,,,96.45,,155.38,,141.01,0.09,0.0,115.03,0.0,160.05,0.0,1.65,1.21,0.0
8368.0,9463.25,8193.30547,9259.63,9182.0,,,,,,,,,,,,5588.691,6879.30265,,,7248.48431,8.38146,,,,322.82,,53.43,,343.69,,,55.08,,,26.91,,105.23,,161.1,0.12,0.0,216.11,0.0,112.38,0.0,0.0,39.68,0.0
8543.0,9531.6,8408.06329,9220.74,9246.0,,,,,,,,,,,,5634.731,7020.37281,,,7478.592505,7.84383,,,,266.51,,0.0,,339.32,,,0.0,,,0.0,,102.64,,162.55,0.12,0.0,230.47,0.0,121.13,0.0,1.16,61.09,0.0
8256.0,9228.76,8316.52061,8993.85,8860.0,,,,,,,,,,,,5323.748,6936.43861,,,7215.323975,6.43403,,,,293.77,,0.0,,336.67,,,0.0,,,0.0,,76.25,,160.67,0.12,0.0,230.56,0.0,120.51,0.0,2.99,14.02,0.0
8021.0,8821.84,8013.64985,8574.05,8100.0,,,,,,,,,,,,4859.87,6633.86671,,,6866.520065,3.94272,,,,315.13,,0.0,,335.0,,,0.0,,,0.0,,63.95,,154.14,0.09,0.0,220.14,0.0,256.22,0.0,4.27,0.56,0.0
7419.0,8081.97,7371.81224,7883.88,7297.0,,,,,,,,,,,,4007.943,5987.7494,,,6109.71346,8.3674,,,,247.27,,0.0,,276.23,,,0.0,,,0.0,,56.42,,110.83,0.12,0.0,172.09,0.0,299.85,0.0,4.34,2.09,0.0
6886.0,7349.43,6681.48323,7106.54,6366.0,,,,,,,,,,,,3196.453,5339.81412,,,5273.653215,7.2825,,,,255.81,,0.0,,213.98,,,0.0,,,0.0,,64.73,,0.74,0.09,0.0,88.89,0.0,375.62,0.0,3.29,1.15,0.0
6331.0,6776.26,6117.79526,6562.2,5843.0,,,,,,,,,,,,2912.152,4877.73286,,,4766.657895,7.54032,,,,219.84,,0.0,,154.16,,,0.0,,,0.0,,50.87,,42.24,0.24,0.0,7.34,0.0,367.64,0.0,2.16,0.42,0.0
5918.0,6442.72,5835.0217,6270.95,5602.0,,,,,,,,,,,,2635.192,4650.26261,,,4486.715155,6.98893,,,,192.98,,0.0,,172.75,,,0.0,,,0.0,,40.67,,49.75,0.21,0.0,0.47,0.0,298.82,0.0,4.53,1.4,0.0
5614.0,6300.98,5686.94772,6102.97,5413.0,,,,,,,,,,,,2508.255,4496.83021,,,4357.40882,6.91473,,,,232.93,,0.0,,192.62,,,0.0,,,0.0,,51.52,,19.14,0.12,0.0,0.68,0.0,206.02,0.0,5.28,1.43,0.0
5450.0,6251.46,5654.30787,6078.63,5371.0,,,,,,,,,,,,2464.756,4463.85367,,,4326.588435,3.54865,,,,201.96,,0.0,,212.21,,,0.0,,,0.0,,55.16,,0.09,0.09,0.0,1.21,0.0,144.35,0.0,2.98,0.88,0.0
5416.0,6398.7,5783.74748,6229.97,5542.0,,,,,,,,,,,,2583.185,4597.4329,,,4475.515945,3.17315,,,,215.93,,0.0,,201.91,,,0.0,,,0.0,,40.19,,1.19,0.06,0.0,0.56,0.0,124.95,0.0,2.54,0.39,0.0
5434.0,6644.02,6049.13133,6505.41,6029.0,,,,,,,,,,,,2857.409,4713.74135,,,4757.12086,3.84638,,,,211.5,,0.0,,196.61,,,0.0,,,0.0,,36.1,,60.96,0.12,0.0,2.99,0.0,112.81,0.0,1.41,1.41,0.0
5189.0,6831.97,6233.86234,6693.06,6383.0,,,,,,,,,,,,3122.525,4894.79719,,,4835.949045,3.17331,,,,207.96,,0.0,,199.58,,,0.0,,,0.0,,48.83,,109.25,0.06,0.0,0.13,0.0,10.5,0.0,3.21,0.3,0.3
5515.0,7422.97,6836.12639,7237.34,6918.0,,,,,,,,,,,,3649.803,5439.21972,,,5216.16231,1.76745,,,,217.78,,0.0,,211.78,,,0.0,,,0.0,,38.1,,156.71,0.09,0.0,2.06,0.0,20.42,0.0,0.4,1.34,0.0
6030.0,8053.06,7617.27677,7745.86,7434.0,,,,,,,,,,,,4075.648,6213.52579,,,5684.578925,4.0564,,,,243.29,,54.57,,225.0,,,63.04,,,70.11,,74.44,,138.26,0.34,0.0,142.82,0.0,124.48,0.0,2.3,0.89,0.0
6486.0,8397.3,7942.25072,8099.64,7703.0,,,,,,,,,,,,4286.856,6537.51088,,,5954.851645,5.65359,,,,259.59,,129.22,,240.9,,,158.08,,,128.22,,100.32,,139.13,0.03,0.0,119.38,0.0,235.59,0.0,0.83,0.06,0.0
6739.0,8684.99,8172.91049,8375.06,7950.0,,,,,,,,,,,,4583.349,6894.50411,,,6162.188365,7.40252,,,,308.01,,201.62,,220.21,,,261.21,,,176.12,,93.73,,116.96,0.03,0.0,82.69,0.0,271.12,0.0,0.59,1.43,0.0
6846.0,8904.54,8409.10167,8541.17,8122.0,,,,,,,,,,,,4795.196,7134.50799,,,6263.355595,11.37752,,,,341.89,,238.31,,203.34,,,302.32,,,242.77,,143.81,,114.4,0.03,0.0,44.71,0.0,248.06,0.0,2.92,0.81,0.0
6889.0,8772.74,8297.07974,8415.71,8016.0,,,,,,,,,,,,4627.594,6938.68228,,,6140.497415,12.75935,,,,352.08,,231.76,,189.75,,,339.27,,,281.86,,151.49,,123.31,0.0,0.0,65.47,0.0,249.64,0.0,1.43,1.44,0.0
6825.0,8734.02,8281.0767,8376.22,7939.0,,,,,,,,,,,,4554.173,6854.50284,,,5950.21391,12.18669,,,,300.86,,271.71,,282.51,,,335.51,,,289.33,,193.1,,136.2,0.03,0.0,71.97,0.0,254.9,0.0,2.15,0.98,0.0
6829.0,8828.32,8386.90665,8451.5,7990.0,,,,,,,,,,,,4586.454,6957.72759,,,5902.745855,12.31121,,,,307.71,,250.38,,360.87,,,302.39,,,217.12,,164.85,,137.15,0.0,0.0,72.32,0.0,372.81,0.0,2.65,0.86,0.0
6785.0,8743.43,8355.03029,8438.64,7950.0,,,,,,,,,,,,4497.066,6927.60551,,,5850.25608,12.7614,,,,313.88,,225.65,,416.98,,,282.75,,,167.25,,198.3,,135.05,0.03,0.0,70.68,0.0,382.13,0.0,2.93,0.89,0.0
6738.0,8616.71,8170.49716,8325.65,7875.0,,,,,,,,,,,,4323.427,6737.16949,,,5692.836045,12.68519,,,,285.84,,160.85,,407.06,,,227.37,,,114.72,,195.25,,135.65,0.09,0.0,71.32,0.0,381.85,0.0,2.53,1.01,0.0
6973.0,8606.97,8073.38621,8365.16,7980.0,,,,,,,,,,,,4397.582,6628.65999,,,5763.386085,12.79335,,,,268.03,,125.1,,401.42,,,166.44,,,66.74,,212.61,,136.57,0.09,0.0,63.67,0.0,381.77,0.0,1.84,0.09,0.0
7937.0,9458.49,9017.69766,9153.94,9107.0,,,,,,,,,,,,5402.234,7571.30351,,,7165.69351,9.40414,,,,305.82,,40.73,,399.07,,,63.04,,,24.0,,198.16,,106.39,0.09,0.0,63.36,0.0,216.23,0.0,0.62,2.19,0.0
8121.0,9466.69,9148.82253,9010.39,9096.0,,,,,,,,,,,,5539.373,7626.03001,,,7410.386825,10.10562,,,,293.33,,0.0,,384.29,,,0.0,,,0.0,,186.43,,98.15,0.09,0.0,63.08,0.0,181.85,0.0,3.62,0.8,0.0
7996.0,9207.13,8926.68918,8768.74,8748.0,,,,,,,,,,,,5266.671,7385.31147,,,7206.505475,11.12569,,,,237.79,,0.0,,370.46,,,0.0,,,0.0,,122.0,,97.18,0.09,0.0,107.42,0.0,182.46,0.0,4.04,1.12,0.0
7798.0,8863.77,8548.09089,8341.28,7968.0,,,,,,,,,,,,4794.397,7003.86195,,,6837.72291,11.54784,,,,238.09,,0.0,,358.13,,,0.0,,,0.0,,80.98,,90.9,0.12,0.0,159.05,0.0,312.63,0.0,3.74,2.26,0.0
7262.0,8099.21,7881.26663,7630.05,7346.0,,,,,,,,,,,,3858.545,6261.30836,,,6020.489935,11.7992,,,,228.88,,0.0,,296.92,,,0.0,,,0.0,,111.63,,98.15,0.09,0.0,195.89,0.0,359.43,0.0,3.27,1.73,0.0
6463.0,7410.59,6995.36158,6924.91,6479.0,,,,,,,,,,,,3212.234,5569.68682,,,5227.508605,11.82865,,,,192.51,,0.0,,232.66,,,0.0,,,0.0,,72.67,,99.83,0.09,0.0,88.01,0.0,276.32,0.0,3.82,1.15,0.0
5979.0,6832.35,6334.09047,6446.81,5870.0,,,,,,,,,,,,2835.649,4985.46064,,,4797.308105,10.13598,,,,196.56,,0.0,,169.55,,,0.0,,,0.0,,89.41,,31.03,0.09,0.0,1.06,0.0,263.85,0.0,0.82,0.33,0.0
5739.0,6502.08,5976.6726,6209.32,5564.0,,,,,,,,,,,,2515.81,4625.97556,,,4516.565105,10.43989,,,,202.53,,0.0,,237.64,,,0.0,,,0.0,,109.92,,1.3,0.09,0.0,0.1,0.0,254.04,0.0,3.31,1.18,0.12
5487.0,6280.29,5826.18759,6050.53,5404.0,,,,,,,,,,,,2313.377,4332.26166,,,4378.913725,12.57048,,,,205.23,,0.0,,315.91,,,0.0,,,0.0,,78.97,,0.09,0.09,0.0,0.13,0.0,178.98,0.0,3.33,0.84,1.64
5425.0,6288.0,5727.15362,5990.74,5330.0,,,,,,,,,,,,2341.793,4222.97829,,,4202.43304,11.71815,,,,230.87,,0.0,,394.25,,,0.0,,,0.0,,86.38,,0.09,0.09,0.0,0.22,0.0,142.63,0.0,2.52,0.19,0.0
5554.0,6439.89,5902.88295,6156.05,5419.0,,,,,,,,,,,,2533.742,4422.5873,,,4249.21103,8.84499,,,,206.68,,0.0,,392.9,,,0.0,,,0.0,,95.83,,4.83,0.09,0.0,0.13,0.0,158.16,0.0,1.49,0.83,0.8
5897.0,6709.58,6133.64595,6477.15,5680.0,,,,,,,,,,,,2774.791,4639.60928,,,4291.678215,7.86133,,,,209.35,,0.0,,391.12,,,0.0,,,0.0,,99.55,,97.16,0.09,0.0,1.41,0.0,211.86,0.0,1.87,1.39,0.0
6133.0,6777.62,6326.98893,6635.48,5758.0,,,,,,,,,,,,2973.764,4829.04166,,,4349.130525,7.39145,,,,224.5,,0.0,,389.81,,,0.0,,,0.0,,96.07,,98.79,0.09,0.0,1.46,0.0,228.11,0.0,3.92,0.44,0.0
6790.0,7298.23,6885.41942,7176.64,6202.0,,,,,,,,,,,,3544.68,5292.83065,,,4714.43111,10.13341,,,,255.34,,0.0,,356.08,,,0.0,,,0.0,,79.62,,104.76,0.7,0.0,1.5,0.0,278.17,0.0,1.39,0.26,0.0
7397.0,7960.72,7480.1893,7739.86,6752.0,,,,,,,,,,,,4130.892,5656.86162,,,4983.25615,11.13083,,,,187.78,,55.81,,325.47,,,65.08,,,26.48,,77.84,,110.95,0.09,0.0,11.32,0.0,306.6,0.0,1.94,1.97,0.0
7715.0,8353.37,7905.97697,8035.33,7068.0,,,,,,,,,,,,4491.169,5932.9108,,,5156.18742,11.74895,,,,163.62,,143.33,,301.18,,,113.05,,,92.71,,73.9,,118.9,0.03,0.0,109.66,0.0,301.7,0.0,0.95,0.63,0.0
7974.0,8658.71,8131.16113,8319.0,7271.0,,,,,,,,,,,,4732.668,6075.86511,,,5327.44558,13.82802,,,,164.84,,208.24,,274.61,,,234.17,,,133.14,,191.73,,118.6,0.03,0.0,99.7,0.0,300.87,0.0,1.83,0.08,0.0
8153.0,8859.45,8399.17809,8541.49,7452.0,,,,,,,,,,,,4885.75,6292.74183,,,5452.789685,13.40212,,,,185.29,,268.95,,246.32,,,293.17,,,172.64,,336.36,,121.08,0.03,0.0,81.91,0.0,301.16,0.0,2.28,1.2,0.0
7971.0,8679.52,8249.50136,8410.22,7393.0,,,,,,,,,,,,4791.723,6108.6552,,,5360.03537,15.05973,,,,218.15,,280.57,,218.07,,,316.51,,,203.67,,402.48,,118.0,0.03,0.0,81.15,0.0,301.05,0.0,2.74,0.03,0.0
7911.0,8653.46,8199.79056,8372.3,7209.0,,,,,,,,,,,,4860.011,6004.51561,,,5258.71338,14.92761,,,,261.78,,293.05,,313.51,,,316.56,,,278.18,,371.49,,121.67,0.03,0.0,101.46,0.0,301.57,0.0,2.29,1.32,0.0
7962.0,8709.41,8287.5379,8439.07,7067.0,,,,,,,,,,,,4884.771,6099.13153,,,5159.9508,14.71235,,,,259.66,,228.28,,392.16,,,281.39,,,274.92,,335.13,,121.02,0.03,0.0,112.45,0.0,301.56,0.0,1.62,0.63,0.0
7923.0,8648.8,8242.1684,8445.5,6983.0,,,,,,,,,,,,4756.292,6044.18011,,,5090.02739,14.60612,,,,238.9,,203.44,,448.33,,,257.2,,,182.18,,357.39,,121.0,0.03,0.0,111.46,0.0,300.92,0.0,1.29,0.86,0.0
7817.0,8505.03,8049.98723,8245.58,6915.0,,,,,,,,,,,,4660.529,6045.00671,,,5036.906285,15.70279,,,,237.79,,155.29,,432.91,,,209.77,,,129.85,,409.24,,119.76,0.06,0.0,83.51,0.0,302.24,0.0,2.78,1.22,0.0
7884.0,8388.71,7954.56424,8186.33,7190.0,,,,,,,,,,,,4578.721,5929.49801,,,5219.53545,13.96968,,,,226.08,,126.85,,437.75,,,158.37,,,96.29,,366.71,,129.24,0.06,0.0,73.24,0.0,299.63,0.0,0.39,0.82,0.0
8707.0,9288.85,8974.06173,9070.43,8581.0,,,,,,,,,,,,5624.734,6718.22604,,,6401.83932,11.20769,,,,190.85,,58.13,,456.25,,,52.87,,,29.36,,226.52,,147.47,0.32,0.0,114.05,0.0,182.42,0.0,0.61,1.64,0.0
8715.0,9349.42,9096.79003,9104.43,8640.0,,,,,,,,,,,,5674.565,6813.37551,,,6634.738305,11.16747,,,,190.95,,0.0,,452.34,,,0.0,,,0.0,,275.42,,146.94,0.06,0.0,124.63,0.0,172.29,0.0,1.63,0.96,0.0
8416.0,9150.97,8800.98208,8821.04,8389.0,,,,,,,,,,,,5417.742,6577.00516,,,6484.460655,10.80074,,,,174.86,,0.0,,446.97,,,0.0,,,0.0,,239.32,,146.19,0.09,0.0,101.38,0.0,172.14,0.0,3.65,1.33,0.0
8115.0,8823.57,8476.28208,8459.29,7586.0,,,,,,,,,,,,4966.841,6312.76411,,,6149.74412,9.56877,,,,231.11,,0.0,,439.89,,,0.0,,,0.0,,199.57,,138.12,0.09,0.0,101.97,0.0,277.66,0.0,2.03,2.05,0.0
7438.0,8177.86,7893.72968,7812.23,6913.0,,,,,,,,,,,,4090.917,5835.98312,,,5351.939605,10.06226,,,,243.63,,0.0,,400.25,,,0.0,,,0.0,,193.64,,107.14,0.09,0.0,196.7,0.0,302.16,0.0,3.57,0.31,0.0
6673.0,7501.57,7047.66174,7128.14,6179.0,,,,,,,,,,,,3253.578,5359.03974,,,4614.01047,10.7949,,,,235.87,,0.0,,354.53,,,0.0,,,0.0,,139.1,,1.34,0.09,0.0,46.58,0.0,301.81,0.0,3.37,2.56,0.0
6070.0,6839.77,6385.06437,6542.48,5542.0,,,,,,,,,,,,2620.13,4684.17572,,,4166.62188,8.26842,,,,208.5,,0.0,,304.53,,,0.0,,,0.0,,215.07,,2.18,0.09,0.0,2.01,0.0,242.32,0.0,0.65,2.64,0.0
5685.0,6459.87,6017.41351,6204.96,5258.0,,,,,,,,,,,,2258.723,4395.33736,,,3928.2494,8.16811,,,,187.92,,0.0,,315.96,,,0.0,,,0.0,,232.8,,0.84,0.09,0.0,0.1,0.0,172.29,0.0,4.57,1.31,0.52
5473.0,6249.61,5831.50145,6036.73,5079.0,,,,,,,,,,,,2038.721,4281.95744,,,3796.434205,7.06542,,,,169.39,,0.0,,327.14,,,0.0,,,0.0,,181.69,,0.42,0.09,0.0,2.44,0.0,154.9,0.0,2.71,0.23,0.0
5408.0,6157.72,5770.78564,5978.13,4969.0,,,,,,,,,,,,1912.306,4214.53453,,,3773.4482,9.38449,,,,145.7,,0.0,,339.12,,,0.0,,,0.0,,208.66,,0.11,0.09,0.0,0.46,0.0,154.18,0.0,3.34,1.89,0.0
5424.0,6233.03,5867.85245,6151.46,4969.0,,,,,,,,,,,,1974.605,4251.78537,,,3877.68839,10.20419,,,,177.49,,0.0,,330.96,,,0.0,,,0.0,,200.68,,1.54,0.06,0.0,0.94,0.0,103.47,0.0,3.1,0.12,0.0
5642.0,6374.45,6057.50701,6428.52,4982.0,,,,,,,,,,,,2140.675,4320.52795,,,4172.939975,8.66988,,,,179.25,,0.0,,322.51,,,0.0,,,0.0,,200.62,,7.74,0.09,0.0,2.8,0.0,112.85,0.0,1.1,1.05,0.0
5742.0,6442.04,6106.83979,6555.81,4877.0,,,,,,,,,,,,2259.034,4283.08575,,,4237.07907,6.84791,,,,133.69,,0.0,,313.9,,,0.0,,,0.0,,161.47,,0.09,0.06,0.0,0.63,0.0,113.41,0.0,5.61,0.24,0.0
6378.0,6967.84,6634.63052,7086.26,5164.0,,,,,,,,,,,,2723.883,4565.06289,,,4538.635325,9.82957,,,,172.46,,0.0,,306.49,,,0.0,,,0.0,,163.06,,0.3,0.06,0.0,15.51,0.0,232.43,0.0,2.29,0.95,0.0
6973.0,7520.12,7342.55278,7661.98,5568.0,,,,,,,,,,,,3236.25,5272.16122,,,4900.282475,11.2142,,,,200.77,,63.54,,298.94,,,59.74,,,53.44,,243.91,,0.48,0.06,0.0,132.49,0.0,301.67,0.0,1.46,0.06,0.0
7257.0,7884.38,7714.23446,7955.37,5870.0,,,,,,,,,,,,3528.408,5723.83429,,,5035.60373,10.14969,,,,238.2,,144.17,,291.15,,,161.78,,,101.63,,238.87,,0.98,0.03,0.0,200.14,0.0,301.02,0.0,1.91,6.02,0.0
